test_id,target___id,target__title__language,target__title__value,target__isPrimary,target_super_group,target,|,|___id,|__title__language,|__title__value,|__isPrimary
8074f391aec5a25a26871d494bbfb0b4,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
3cb22931312723f2e0ed4200f532a6b0,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
96164c49ed6ac675059f8e3a1b4fe06a,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
ac951925e2ae78bf59e87e797e3c5962,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
8592069727d5c2c3d8c2eb9d37324e3e,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
0b2357ffba6fe5b9e5575339cff06c54,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
86603fee376abdc280ed58bf26158a4b,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
8c708caa20870fd66efa634c6a48502f,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
84bd6a61b07d21a4dbdc735e0792b418,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
4cce5d2b45f25f7c3710ecfb000f1680,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
bba85ef77b5e9134c2cca48540ef928c,31cde784a0638faea8011329b82e8c1f,English,DSSSB,TRUE,null,,,,,,
824ea36f9869db8839e3940ee2d16b29,345bd677f1ac795d823f69e16da2f7f1,English,GATE EE,TRUE,null,,,,,,
4da2dcad59778c3725e20e23fa1f7be9,345bd677f1ac795d823f69e16da2f7f1,English,GATE EE,TRUE,null,,,,,,
f937a54e3386675d77a883a03de93b0a,345bd677f1ac795d823f69e16da2f7f1,English,GATE EE,TRUE,null,,,,,,
9645bcd900ecec4904eed8039e1df1f8,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
5ec3baf2427229f8864f849fe5ec9b4f,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
9d571cef14e24c65344c74209a7fe24a,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
b1fba7a7a36dd3f45fc01137d7ec7a89,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
ffb72beef20b0c22422d5ca47a584cab,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
1f946f7f80f3430e68c7a2ff71dee4fd,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
f8208d94a1ea26f558ad3fa2594513e0,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
6ae92d9a5f78124d1f822762bcfdb9a4,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
1822fa84a583af9327ae4b56441c4c30,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
62322d41382c81e6ba5941bc2eea2f19,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
4f6e287673da907f11ff0315295d5a06,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
3a3df7afe4ea7760d26ed6785f2789bc,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
596efe7b7097ec5fa7efdd163a062184,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
8f90e5f9969871f53ece24ca4498a53c,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
9f39c5e1f59763fab6008b164bbdb5fc,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
b24bbc4283b9f280ffd0694915987428,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,,,,,,,,
,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,,,,,,,,
,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,,,,,,,,
,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,,,,,,,,
a83f91d8e6ef1d13cd88be6e8545696e,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
8c4e50deafcbdca9ddbd9a704d626d66,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
24e8aae1bc414885a73e2a4e6bc99456,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
244d21a1dbe2a7596e8c8d48f6634875,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
c6e2482c8c4ab51a00153a1d47761610,3712244c886f1d5bfa634a4a4b1525de,English,Delhi Police Constable,TRUE,null,,,,,,
24b8b5f4a8e56bfd09e7d339411f9aef,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
f42169e8b0badcbebc85e66c80467c9a,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
9d3f610d9ef08e7bdecfced7a27d5684,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
488b20e35408393cd07b9b8c8defb44e,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
f9c2de1817557c79e3f9a6da6335558c,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
25516bf57f4faaab81a62c285495a206,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
52e41a63899b4b01f77659f08b8fcd63,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
1f0d01189d80cd517478c95890b41f3a,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
cb5c14d972dfebbd4ad46e2fe232676f,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
4f2822e37b469c7b081e44b17b34e829,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
2a3789c4ea686289ee0f62b5d816588b,3a33dafe92fabb1d210f48951b0317cd,English,Delhi Police Head Constable,TRUE,null,,,,,,
230690bbae4f9895f273a883116faa22,3e5017db4410ab1ca42e2b6f818171ed,English,UPSC CAPF AC,TRUE,null,,,,,,
9d2b434b3fc2c4f35be07fcdeb1f2073,3e5017db4410ab1ca42e2b6f818171ed,English,UPSC CAPF AC,TRUE,null,,,,,,
828806832eb2fc293ce2736d5d017691,3e5017db4410ab1ca42e2b6f818171ed,English,UPSC CAPF AC,TRUE,null,,,,,,
e780e2d1d16b0b0be1dcfb3d04dc151d,3e5017db4410ab1ca42e2b6f818171ed,English,UPSC CAPF AC,TRUE,null,,,,,,
0e0db606308d7d66892897a9afb03892,3e5017db4410ab1ca42e2b6f818171ed,English,UPSC CAPF AC,TRUE,null,,,,,,
16d4960c7822a5d9d7f44594f814301e,3e5017db4410ab1ca42e2b6f818171ed,English,UPSC CAPF AC,TRUE,null,,,,,,
fa6de04905a4db6d9cd539f17b87bc0c,3f616b631ea85bc4d30ad18dc56dc0c1,English,Haryana Police Constable,TRUE,null,,,,,,
40d295363e41fb7793d84f5d3e701182,3f616b631ea85bc4d30ad18dc56dc0c1,English,Haryana Police Constable,TRUE,null,,,,,,
4704300b9e017c69e8f472acfd8b802a,3f616b631ea85bc4d30ad18dc56dc0c1,English,Haryana Police Constable,TRUE,null,,,,,,
e778a24397d9c3206085c5ebc28612c1,40940450727bddbda3ba13662efbf5dc,English,RRB ALP,TRUE,null,,,,,,
79144bc31b5c04e2c0daf81accb91c48,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
4749ed0e77685da648f0235dacbf8a03,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
fb3d2f665d1e8bc877d4db3742c003ad,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
6de7b86dfff2ccea8ccc2574d1917935,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
909ad5d35e009fbe645192834dcb49b8,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
,4358a135c054133a21785a7ffce4b231,English,NDA,,,,,,,,
4040e6f946a7ddc5a102e555a3c3335a,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
ec6d001b3627f49a77b46a3f41d05a9c,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
5d5915d70ba7a565aa3a11434d81251b,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
6831f0fceef7a49f978cb9abc02e9d26,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
b756587c2f476dead7c48e513ca28164,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
333a2573bdb170fa17f9bb5e013a78bc,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
fba7aa409c7cd85641fa944c96ac5671,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
d91a76913a525965ae04f8d1c571d4a9,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
e8dc5a6fd6b5054655dbce1f5572dc6c,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
652d5f576765dc1a6cbd16c87c7e8570,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
b6c214821bfd83b3ecb140aac59d7cfc,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
0267ccc0fddb0ba38b74924e51a44d18,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
4513b73939962bb3e5ba17110f3e2b08,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
c8570f06a2afb2ee5c8b3359b47eddff,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
e60c81f2ca809b42c468c9ac8a6bc8fc,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
6b8a517f867df730a602ebd568b9c9be,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
c0ece24d2d5c3893c5c96b8d645fcc92,4358a135c054133a21785a7ffce4b231,English,NDA,TRUE,null,,,,,,
6b34e1a3079e8fe5fedfc86dd8f89e7f,4609bd9a9cd32f815925afd733c1c784,English,UPSC EPFO,TRUE,null,,,,,,
ff4c3cf91f7c78d4ded5e7485d970fb9,4609bd9a9cd32f815925afd733c1c784,English,UPSC EPFO,TRUE,null,,,,,,
b7f06d782f4cb92c870b3c0978ddb6ba,4609bd9a9cd32f815925afd733c1c784,English,UPSC EPFO,TRUE,null,,,,,,
b1e9125e9a877c6cda0fa4282dd95a07,461c43ac875886f4503938163072029a,English,ISRO Technician,TRUE,null,,,,,,
edddc9c5636457b30600f192b4b14c55,461c43ac875886f4503938163072029a,English,ISRO Technician,TRUE,null,,,,,,
8f1716fc20a06c19e4367d5e5be1d8a0,461c43ac875886f4503938163072029a,English,ISRO Technician,TRUE,null,,,,,,
2accfc3b084c65c4225ee054e7de568f,461c43ac875886f4503938163072029a,English,ISRO Technician,TRUE,null,,,,,,
515704d08e77c6ba803722845ab48660,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,,null,,,,,,
f6d296842d8aed68bb22199c434d8163,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
7ad9e9526bb6692f12a39af8d219c6be,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
56d7578fc5117d5a37e95abd9f86a3f8,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
c575e7009fbe84d2c28106788896e5ae,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
b0e0816353519a05529fde41f00c1b57,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
0ad083537cd61288c0f24f96bb482185,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
eb160a59f53bfc957ea496f28847f65d,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
a82e3ddc77d28b3ef773e1228dd13d12,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,,,,,,,,
,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,,,,,,,,
f319fe4ad9793e606816d4c8d63e11e4,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,TRUE,null,,,,,,
,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,,,,,,,,
,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,,,,,,,,
,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,,,,,,,,
,481abd1205b8a03a63984864cd9419bb,English,IBPS Clerk,,,,,,,,
6d9e0efbdae865881a4ad75b864ed8c1,4d3f9c80fa81092b99c4a94300b9ea02,English,UPRVUNL AE,TRUE,null,,,,,,
b1323f1a63818b3e8dd7444d141ffe4b,4d3f9c80fa81092b99c4a94300b9ea02,English,UPRVUNL AE,TRUE,null,,,,,,
a0af1f2b971523333bbf4f33bcb39acb,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
af0b3119ea0cb9ca5d12669107de4c28,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
764813108989d6bade5b783ec919af34,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
3e37bab0b10aa8cd7411bf4162804c29,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
8ed428d5f30bf0d62fe1a2cd093b1f64,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
58d611840a4d97a8078fd8933e239062,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
6d29e28a0563f46c85429c2be25a13df,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
cee359b9f1208e5ced7412a0a178c22c,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,,,,,,,,
ac8e211e78ad8ef91ab9cddf0f9315d3,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
df1490b9abc58f5fed8a297d0fa6203c,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
5907af106e5d234facc4f75a5c6318c7,4e3740b834b7ffe87529a796ffb540c1,English,Navy AA,TRUE,null,,,,,,
,4fe9e0b9fb1bf8863faf1627ec4393bf,English,IBPS SO,,,,,,,,
,4fe9e0b9fb1bf8863faf1627ec4393bf,English,IBPS SO,,,,,,,,
,4fe9e0b9fb1bf8863faf1627ec4393bf,English,IBPS SO,,,,,,,,
,4fe9e0b9fb1bf8863faf1627ec4393bf,English,IBPS SO,,,,,,,,
,4fe9e0b9fb1bf8863faf1627ec4393bf,English,IBPS SO,,,,,,,,
,4fe9e0b9fb1bf8863faf1627ec4393bf,English,IBPS SO,,,,,,,,
,4fe9e0b9fb1bf8863faf1627ec4393bf,English,IBPS SO,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
,50769dcbf44eaecd8a2742eef78857c2,English,Navy SSR,,,,,,,,
1971ba1d4639be0b21a03fcea9d9b331,550e1cee534cd7a67dd5042a0b11f474,English,NLC Graduate Executive Trainee,TRUE,null,,,,,,
6907b99d95cafb32776dec1f57ca65ed,550e1cee534cd7a67dd5042a0b11f474,English,NLC Graduate Executive Trainee,TRUE,null,,,,,,
ca78a26ab55318dd97eba72e6ef547fe,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
d6450c7c93fafe47cdec10ecf49d33a9,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,,,,,,,,
c3fdf3db09e60664baa565133a8b8f85,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,,,,,,,,
fa226b470f4b68196508989b9b4b6d15,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
ebcaee912dad745d9caa20add2fdcb09,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
11c840d71ac487b0b9532c49af2ec0f2,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
e73ed647a790458b1c946eead40d9ae3,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
0c35f83540d4f5a507223c6c6dab3b97,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,,,,,,,,
,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,,,,,,,,
d4b3318cf833a32ffc5af49a57c06891,5671296260527d58b8f0b38c79e1f774,English,SSC JE EE,TRUE,null,,,,,,
78a4ed8d336c5799f06375ec395f30e6,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
5c54813a2fd4c176ed14224b43cac856,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
25d72716be6a51afb20a6cef0952042b,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
bfea04ca1a3c9cd9654a01da99bf59cd,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
7fb4573bf0f76bc2b8c6a89541ae57a7,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,,,,,,,,
4ea0785fae91c53a86183c85c2da36bb,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
221f316d8e7b46491200b3fc87ae0fae,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
c47f7ea9a58cb288e6b82042346e551e,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
8868b2ece3c7b0361c318c3f9242def0,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
4c091387e6a8b267c1785228ad7fdcd9,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
3da0e3617c8813b176d75d6ca1562404,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
67a7dd4ebe8a97202706d1c41bba3099,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
57bfe89ff44ef483c61a6717a6116aa2,5c40422667cfdc719fe3f4d48130b34f,English,SSC MTS,TRUE,null,,,,,,
de75596dc8ffa78d10d19cf5d19670e1,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
a04f361de17c8850c48b4470b16899a8,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
fe5c2ace45fe7f93e861aad43686e62e,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
a0a550d1a9f72ed854deb2de1b5b6596,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
103cdd6676527f4ccf7cd8cd17103348,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
59daab610b937e2c45d359d020383cec,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
303257079c55c704f348162f5b54d1d3,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
cf38b9b47aed822abf99e58a995a0d68,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
a71269b597d9179023c5399c3b47c30a,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
97e476151c9f2c02568e01987d031f60,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
69a7d58c05b5e83da97e56cba36578a8,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
dac9a82841bd823ca5222b6fb00e11d5,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
2561e78f15210178171f297a28618b95,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
5596cd2208357f29ea9a5ca69dd53fb9,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
2000f1747e4b615a87889bb9d700b2e1,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
fcfdef570653aadf1bac3e3762b04e76,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
c7ab3a618f7c7268a0d6a65c8bb1f8e9,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
60a575fd4ffbb4d122a157a3acc3a844,5d33facbde2289aa1a4d407dd2c39d7c,English,AFCAT,TRUE,null,,,,,,
b06f2b0fc87680c96845f35ae0f9b75d,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
7e0f5e78100514e67cc5748fe69e279d,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
bafafb9a41dfaf924c465ae091fc896b,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
0529da2c80af330155ecd5786f816fe2,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
42e1049d15a71f9aa0b72ceda3b68432,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
00e5c7fcb47b54ec0953a79813e5e4e4,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
edeea01013f2fcaf807ef5a9be3ef551,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
dc076cb2caa5922426ee11b03f0b8f0c,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
c7ae36552e9b42b40c01d42a93158e43,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
71cea8b3f7cf1a2dd53f68276d6be88c,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
71cd3f0c2e56846743746bf34c62b1f5,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
11f92352390b832e13484ed8a86c756e,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
85bc20c220c805e5ddd5ccce063b78ec,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
b8d60254a899dfaab5bf0cc050ae9065,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
54f574f2b9299f5369bcca67ee28c67e,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
28101b543a7fa4895adcf00dee85e5f8,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
639a74bbaa7fe24c60e7399b03ec415d,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
3b7dbb65cf37407674ec52b4fc55a6bc,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
6d35ce0f9ffeaf57b3f2d3322decf6a1,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
9ab13446560ae243dab2c3780426d996,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
faae2e1ed05d592cde751ec6bee90abc,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
36c8a8df866c62b160613464ea249d0e,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
5257d8f26dcbf3866b3a540359232244,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
2706e3d7302e959fbb55f4807df6a52a,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
96d3dc6a341ab66a3abd71a5ad630004,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
62cf842d9ef8098c372daeaf7d55fcd3,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,,,,,,,,
,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,,,,,,,,
,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,,,,,,,,
,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,,,,,,,,
,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,,,,,,,,
,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,,,,,,,,
8cbc9f3bfb87601dbd713ff38856bd03,5e85dcf35732f4a71776033551e00ca4,English,RRB Office Assistant,TRUE,null,,,,,,
f0807d5d83990527068148d7ae2318ec,60899e8bc395ba2444af76a032ad9697,English,GATE CE,TRUE,null,,,,,,
fe51e49426cf554326092a63af2e9ace,60899e8bc395ba2444af76a032ad9697,English,GATE CE,TRUE,null,,,,,,
343931928612812ef98682f70db43aa9,60899e8bc395ba2444af76a032ad9697,English,GATE CE,TRUE,null,,,,,,
f5ad4253ea066f174912bca217ee409f,60899e8bc395ba2444af76a032ad9697,English,GATE CE,TRUE,null,,,,,,
dfe1cddc78be5525f621f505f4f2ce61,60899e8bc395ba2444af76a032ad9697,English,GATE CE,TRUE,null,,,,,,
5f3c58ea66fcbea29c93a65c994a36b6,60ef1630d41744287f102a50db8d88d4,English,MP Jail Prahari,TRUE,null,,,,,,
4bacbdad5bb148ef34d2a4e0e8c05d35,60ef1630d41744287f102a50db8d88d4,English,MP Jail Prahari,TRUE,null,,,,,,
10cc0204c88a1b1226a9f3faff5a117a,63c944c4391f6728d0e84aea919f4410,English,ISRO Technical Assistant,TRUE,null,,,,,,
